open,close,high,low,value,volume,begin,end
6483.0,6482.0,6483.0,6482.0,285249.0,44,2018-01-03 15:04:00,2018-01-03 15:04:59
6482.0,6480.0,6482.0,6475.0,8533933.0,1317,2018-01-03 15:05:00,2018-01-03 15:05:59
6476.0,6473.0,6480.0,6471.0,4519128.0,698,2018-01-03 15:06:00,2018-01-03 15:06:59
6473.0,6468.0,6474.0,6468.0,3416745.0,528,2018-01-03 15:07:00,2018-01-03 15:07:59
6469.0,6473.0,6473.0,6469.0,4594253.0,710,2018-01-03 15:08:00,2018-01-03 15:08:59
6470.0,6471.0,6471.0,6469.0,401183.0,62,2018-01-03 15:09:00,2018-01-03 15:09:59
6473.0,6472.0,6473.0,6472.0,304230.0,47,2018-01-03 15:10:00,2018-01-03 15:10:59
6475.0,6472.0,6475.0,6472.0,414379.0,64,2018-01-03 15:11:00,2018-01-03 15:11:59
6474.0,6476.0,6476.0,6474.0,718624.0,111,2018-01-03 15:12:00,2018-01-03 15:12:59
6476.0,6474.0,6476.0,6474.0,446842.0,69,2018-01-03 15:13:00,2018-01-03 15:13:59
6478.0,6471.0,6478.0,6471.0,2434033.0,376,2018-01-03 15:14:00,2018-01-03 15:14:59
6470.0,6474.0,6474.0,6470.0,427208.0,66,2018-01-03 15:15:00,2018-01-03 15:15:59
6472.0,6471.0,6475.0,6471.0,1333387.0,206,2018-01-03 15:16:00,2018-01-03 15:16:59
6470.0,6471.0,6474.0,6470.0,472368.0,73,2018-01-03 15:17:00,2018-01-03 15:17:59
6474.0,6474.0,6475.0,6471.0,1061588.0,164,2018-01-03 15:18:00,2018-01-03 15:18:59
6475.0,6473.0,6475.0,6473.0,1249545.0,193,2018-01-03 15:19:00,2018-01-03 15:19:59
6471.0,6471.0,6471.0,6471.0,220014.0,34,2018-01-03 15:20:00,2018-01-03 15:20:59
6471.0,6471.0,6473.0,6471.0,310700.0,48,2018-01-03 15:21:00,2018-01-03 15:21:59
6474.0,6472.0,6475.0,6471.0,1301127.0,201,2018-01-03 15:22:00,2018-01-03 15:22:59
6473.0,6473.0,6473.0,6473.0,64730.0,10,2018-01-03 15:23:00,2018-01-03 15:23:59
6473.0,6476.0,6476.0,6473.0,284926.0,44,2018-01-03 15:24:00,2018-01-03 15:24:59
6474.0,6476.0,6476.0,6472.0,1605259.0,248,2018-01-03 15:25:00,2018-01-03 15:25:59
6474.0,6478.0,6478.0,6474.0,168424.0,26,2018-01-03 15:26:00,2018-01-03 15:26:59
6475.0,6475.0,6475.0,6475.0,19425.0,3,2018-01-03 15:27:00,2018-01-03 15:27:59
6475.0,6475.0,6478.0,6475.0,19428.0,3,2018-01-03 15:28:00,2018-01-03 15:28:59
6475.0,6475.0,6475.0,6475.0,19425.0,3,2018-01-03 15:29:00,2018-01-03 15:29:59
6479.0,6479.0,6479.0,6479.0,116622.0,18,2018-01-03 15:30:00,2018-01-03 15:30:59
6476.0,6476.0,6476.0,6476.0,414464.0,64,2018-01-03 15:31:00,2018-01-03 15:31:59
6479.0,6477.0,6479.0,6477.0,356343.0,55,2018-01-03 15:32:00,2018-01-03 15:32:59
6476.0,6475.0,6476.0,6475.0,582790.0,90,2018-01-03 15:33:00,2018-01-03 15:33:59
6476.0,6475.0,6476.0,6475.0,239611.0,37,2018-01-03 15:34:00,2018-01-03 15:34:59
6475.0,6476.0,6476.0,6474.0,738163.0,114,2018-01-03 15:35:00,2018-01-03 15:35:59
6474.0,6470.0,6474.0,6466.0,4340796.0,671,2018-01-03 15:36:00,2018-01-03 15:36:59
6473.0,6471.0,6474.0,6471.0,977291.0,151,2018-01-03 15:37:00,2018-01-03 15:37:59
6468.0,6469.0,6469.0,6468.0,291104.0,45,2018-01-03 15:38:00,2018-01-03 15:38:59
6470.0,6470.0,6472.0,6470.0,1410576.0,218,2018-01-03 15:39:00,2018-01-03 15:39:59
6468.0,6467.0,6471.0,6467.0,711616.0,110,2018-01-03 15:40:00,2018-01-03 15:40:59
6467.0,6466.0,6467.0,6466.0,368618.0,57,2018-01-03 15:41:00,2018-01-03 15:41:59
6466.0,6472.0,6473.0,6464.0,2884052.0,446,2018-01-03 15:42:00,2018-01-03 15:42:59
6471.0,6470.0,6471.0,6468.0,1345532.0,208,2018-01-03 15:43:00,2018-01-03 15:43:59
6472.0,6467.0,6473.0,6467.0,821738.0,127,2018-01-03 15:44:00,2018-01-03 15:44:59
6467.0,6467.0,6467.0,6465.0,918278.0,142,2018-01-03 15:45:00,2018-01-03 15:45:59
6467.0,6467.0,6471.0,6462.0,1623292.0,251,2018-01-03 15:46:00,2018-01-03 15:46:59
6462.0,6463.0,6463.0,6462.0,1428142.0,221,2018-01-03 15:47:00,2018-01-03 15:47:59
6462.0,6464.0,6466.0,6462.0,646401.0,100,2018-01-03 15:48:00,2018-01-03 15:48:59
6464.0,6463.0,6466.0,6463.0,1092444.0,169,2018-01-03 15:49:00,2018-01-03 15:49:59
6463.0,6465.0,6465.0,6463.0,614029.0,95,2018-01-03 15:50:00,2018-01-03 15:50:59
6463.0,6465.0,6465.0,6463.0,368501.0,57,2018-01-03 15:51:00,2018-01-03 15:51:59
6467.0,6465.0,6469.0,6465.0,885975.0,137,2018-01-03 15:52:00,2018-01-03 15:52:59
6467.0,6462.0,6467.0,6462.0,898494.0,139,2018-01-03 15:53:00,2018-01-03 15:53:59
6464.0,6462.0,6464.0,6462.0,226176.0,35,2018-01-03 15:54:00,2018-01-03 15:54:59
6462.0,6452.0,6462.0,6450.0,3970012.0,615,2018-01-03 15:55:00,2018-01-03 15:55:59
6452.0,6454.0,6455.0,6447.0,8759494.0,1358,2018-01-03 15:56:00,2018-01-03 15:56:59
6452.0,6452.0,6452.0,6452.0,38712.0,6,2018-01-03 15:57:00,2018-01-03 15:57:59
6452.0,6465.0,6467.0,6452.0,2914303.0,451,2018-01-03 15:58:00,2018-01-03 15:58:59
6465.0,6470.0,6473.0,6465.0,1487897.0,230,2018-01-03 15:59:00,2018-01-03 15:59:59
6470.0,6469.0,6470.0,6467.0,821609.0,127,2018-01-03 16:00:00,2018-01-03 16:00:59
6468.0,6470.0,6470.0,6467.0,1093102.0,169,2018-01-03 16:01:00,2018-01-03 16:01:59
6465.0,6464.0,6467.0,6464.0,1752084.0,271,2018-01-03 16:02:00,2018-01-03 16:02:59
6463.0,6467.0,6467.0,6463.0,342668.0,53,2018-01-03 16:03:00,2018-01-03 16:03:59
6463.0,6466.0,6466.0,6463.0,614120.0,95,2018-01-03 16:04:00,2018-01-03 16:04:59
6464.0,6466.0,6467.0,6464.0,1144497.0,177,2018-01-03 16:05:00,2018-01-03 16:05:59
6468.0,6470.0,6473.0,6468.0,834725.0,129,2018-01-03 16:06:00,2018-01-03 16:06:59
6471.0,6469.0,6471.0,6469.0,634124.0,98,2018-01-03 16:07:00,2018-01-03 16:07:59
6471.0,6474.0,6474.0,6469.0,918902.0,142,2018-01-03 16:08:00,2018-01-03 16:08:59
6473.0,6473.0,6473.0,6470.0,860845.0,133,2018-01-03 16:09:00,2018-01-03 16:09:59
6471.0,6469.0,6471.0,6469.0,226465.0,35,2018-01-03 16:10:00,2018-01-03 16:10:59
6470.0,6469.0,6470.0,6469.0,51753.0,8,2018-01-03 16:11:00,2018-01-03 16:11:59
6471.0,6470.0,6471.0,6470.0,239419.0,37,2018-01-03 16:12:00,2018-01-03 16:12:59
6470.0,6470.0,6470.0,6470.0,45290.0,7,2018-01-03 16:13:00,2018-01-03 16:13:59
6471.0,6468.0,6471.0,6468.0,2464882.0,381,2018-01-03 16:14:00,2018-01-03 16:14:59
6468.0,6473.0,6473.0,6468.0,1695431.0,262,2018-01-03 16:15:00,2018-01-03 16:15:59
6473.0,6470.0,6474.0,6470.0,660123.0,102,2018-01-03 16:16:00,2018-01-03 16:16:59
6470.0,6470.0,6470.0,6470.0,6470.0,1,2018-01-03 16:17:00,2018-01-03 16:17:59
6470.0,6472.0,6472.0,6470.0,135908.0,21,2018-01-03 16:18:00,2018-01-03 16:18:59
6471.0,6474.0,6474.0,6471.0,1016237.0,157,2018-01-03 16:19:00,2018-01-03 16:19:59
6471.0,6471.0,6473.0,6471.0,517763.0,80,2018-01-03 16:20:00,2018-01-03 16:20:59
6470.0,6470.0,6470.0,6470.0,465840.0,72,2018-01-03 16:21:00,2018-01-03 16:21:59
6471.0,6471.0,6472.0,6471.0,375346.0,58,2018-01-03 16:22:00,2018-01-03 16:22:59
6470.0,6471.0,6471.0,6470.0,433519.0,67,2018-01-03 16:23:00,2018-01-03 16:23:59
6470.0,6470.0,6470.0,6470.0,6470.0,1,2018-01-03 16:24:00,2018-01-03 16:24:59
6470.0,6470.0,6470.0,6470.0,6470.0,1,2018-01-03 16:25:00,2018-01-03 16:25:59
6470.0,6470.0,6470.0,6470.0,6470.0,1,2018-01-03 16:26:00,2018-01-03 16:26:59
6470.0,6470.0,6471.0,6467.0,2503648.0,387,2018-01-03 16:27:00,2018-01-03 16:27:59
6470.0,6469.0,6470.0,6467.0,925064.0,143,2018-01-03 16:28:00,2018-01-03 16:28:59
6467.0,6469.0,6469.0,6467.0,737416.0,114,2018-01-03 16:29:00,2018-01-03 16:29:59
6471.0,6470.0,6471.0,6467.0,1475055.0,228,2018-01-03 16:30:00,2018-01-03 16:30:59
6466.0,6465.0,6468.0,6465.0,575518.0,89,2018-01-03 16:31:00,2018-01-03 16:31:59
6467.0,6472.0,6472.0,6467.0,1539624.0,238,2018-01-03 16:32:00,2018-01-03 16:32:59
6471.0,6468.0,6471.0,6468.0,705138.0,109,2018-01-03 16:33:00,2018-01-03 16:33:59
6471.0,6468.0,6471.0,6468.0,724694.0,112,2018-01-03 16:34:00,2018-01-03 16:34:59
6470.0,6470.0,6470.0,6466.0,2289810.0,354,2018-01-03 16:35:00,2018-01-03 16:35:59
6469.0,6470.0,6470.0,6469.0,782833.0,121,2018-01-03 16:36:00,2018-01-03 16:36:59
6469.0,6469.0,6471.0,6468.0,1513802.0,234,2018-01-03 16:37:00,2018-01-03 16:37:59
6467.0,6467.0,6467.0,6467.0,90538.0,14,2018-01-03 16:38:00,2018-01-03 16:38:59
6467.0,6469.0,6469.0,6466.0,2690571.0,416,2018-01-03 16:39:00,2018-01-03 16:39:59
6466.0,6468.0,6468.0,6466.0,142284.0,22,2018-01-03 16:40:00,2018-01-03 16:40:59
6466.0,6467.0,6467.0,6466.0,827702.0,128,2018-01-03 16:41:00,2018-01-03 16:41:59
6467.0,6466.0,6467.0,6465.0,2107943.0,326,2018-01-03 16:42:00,2018-01-03 16:42:59
6466.0,6466.0,6466.0,6464.0,1221951.0,189,2018-01-03 16:43:00,2018-01-03 16:43:59
6466.0,6471.0,6472.0,6466.0,2361073.0,365,2018-01-03 16:44:00,2018-01-03 16:44:59
6471.0,6468.0,6473.0,6468.0,2950830.0,456,2018-01-03 16:45:00,2018-01-03 16:45:59
6470.0,6468.0,6470.0,6465.0,569182.0,88,2018-01-03 16:46:00,2018-01-03 16:46:59
6468.0,6469.0,6469.0,6465.0,1985120.0,307,2018-01-03 16:47:00,2018-01-03 16:47:59
6467.0,6467.0,6469.0,6467.0,316925.0,49,2018-01-03 16:48:00,2018-01-03 16:48:59
6467.0,6464.0,6468.0,6462.0,4079954.0,631,2018-01-03 16:49:00,2018-01-03 16:49:59
6465.0,6466.0,6467.0,6465.0,1487086.0,230,2018-01-03 16:50:00,2018-01-03 16:50:59
6465.0,6463.0,6468.0,6461.0,2728193.0,422,2018-01-03 16:51:00,2018-01-03 16:51:59
6462.0,6462.0,6466.0,6461.0,2598183.0,402,2018-01-03 16:52:00,2018-01-03 16:52:59
6463.0,6466.0,6466.0,6463.0,1008577.0,156,2018-01-03 16:53:00,2018-01-03 16:53:59
6464.0,6461.0,6465.0,6461.0,1822867.0,282,2018-01-03 16:55:00,2018-01-03 16:55:59
6463.0,6462.0,6465.0,6462.0,1693308.0,262,2018-01-03 16:56:00,2018-01-03 16:56:59
6462.0,6462.0,6462.0,6462.0,342486.0,53,2018-01-03 16:58:00,2018-01-03 16:58:59
6462.0,6462.0,6462.0,6462.0,6462.0,1,2018-01-03 16:59:00,2018-01-03 16:59:59
6462.0,6463.0,6464.0,6460.0,3185751.0,493,2018-01-03 17:00:00,2018-01-03 17:00:59
6462.0,6461.0,6462.0,6459.0,2151456.0,333,2018-01-03 17:01:00,2018-01-03 17:01:59
6462.0,6461.0,6465.0,6460.0,2313365.0,358,2018-01-03 17:02:00,2018-01-03 17:02:59
6461.0,6461.0,6461.0,6461.0,452270.0,70,2018-01-03 17:03:00,2018-01-03 17:03:59
6463.0,6462.0,6465.0,6462.0,801517.0,124,2018-01-03 17:04:00,2018-01-03 17:04:59
6462.0,6462.0,6464.0,6462.0,846636.0,131,2018-01-03 17:05:00,2018-01-03 17:05:59
6462.0,6461.0,6462.0,6461.0,1007997.0,156,2018-01-03 17:06:00,2018-01-03 17:06:59
6461.0,6462.0,6462.0,6461.0,1240569.0,192,2018-01-03 17:07:00,2018-01-03 17:07:59
6460.0,6457.0,6461.0,6456.0,3300079.0,511,2018-01-03 17:08:00,2018-01-03 17:08:59
6459.0,6458.0,6461.0,6458.0,529668.0,82,2018-01-03 17:09:00,2018-01-03 17:09:59
6460.0,6461.0,6461.0,6458.0,1014137.0,157,2018-01-03 17:10:00,2018-01-03 17:10:59
6457.0,6457.0,6457.0,6456.0,2059598.0,319,2018-01-03 17:11:00,2018-01-03 17:11:59
6456.0,6457.0,6457.0,6456.0,2104826.0,326,2018-01-03 17:12:00,2018-01-03 17:12:59
6456.0,6458.0,6458.0,6456.0,1633504.0,253,2018-01-03 17:13:00,2018-01-03 17:13:59
6456.0,6456.0,6458.0,6456.0,826520.0,128,2018-01-03 17:14:00,2018-01-03 17:14:59
6457.0,6457.0,6457.0,6456.0,923300.0,143,2018-01-03 17:15:00,2018-01-03 17:15:59
6457.0,6460.0,6460.0,6456.0,710324.0,110,2018-01-03 17:16:00,2018-01-03 17:16:59
6460.0,6457.0,6460.0,6457.0,193772.0,30,2018-01-03 17:17:00,2018-01-03 17:17:59
6457.0,6457.0,6460.0,6456.0,807171.0,125,2018-01-03 17:18:00,2018-01-03 17:18:59
6459.0,6457.0,6460.0,6457.0,297105.0,46,2018-01-03 17:19:00,2018-01-03 17:19:59
6457.0,6458.0,6459.0,6457.0,1259227.0,195,2018-01-03 17:20:00,2018-01-03 17:20:59
6457.0,6458.0,6458.0,6456.0,1975837.0,306,2018-01-03 17:21:00,2018-01-03 17:21:59
6459.0,6460.0,6461.0,6457.0,2092551.0,324,2018-01-03 17:22:00,2018-01-03 17:22:59
6458.0,6461.0,6461.0,6458.0,387504.0,60,2018-01-03 17:23:00,2018-01-03 17:23:59
6458.0,6458.0,6458.0,6458.0,116244.0,18,2018-01-03 17:24:00,2018-01-03 17:24:59
6460.0,6457.0,6460.0,6457.0,755689.0,117,2018-01-03 17:25:00,2018-01-03 17:25:59
6458.0,6458.0,6459.0,6458.0,884779.0,137,2018-01-03 17:26:00,2018-01-03 17:26:59
6458.0,6457.0,6459.0,6457.0,1498172.0,232,2018-01-03 17:27:00,2018-01-03 17:27:59
6460.0,6462.0,6462.0,6457.0,1259704.0,195,2018-01-03 17:28:00,2018-01-03 17:28:59
6459.0,6461.0,6462.0,6459.0,471555.0,73,2018-01-03 17:29:00,2018-01-03 17:29:59
6461.0,6463.0,6463.0,6459.0,1582869.0,245,2018-01-03 17:30:00,2018-01-03 17:30:59
6462.0,6464.0,6464.0,6461.0,471728.0,73,2018-01-03 17:31:00,2018-01-03 17:31:59
6461.0,6461.0,6461.0,6459.0,1860430.0,288,2018-01-03 17:32:00,2018-01-03 17:32:59
6462.0,6467.0,6468.0,6461.0,2217387.0,343,2018-01-03 17:33:00,2018-01-03 17:33:59
6466.0,6464.0,6467.0,6462.0,2682481.0,415,2018-01-03 17:34:00,2018-01-03 17:34:59
6464.0,6463.0,6464.0,6463.0,2527394.0,391,2018-01-03 17:35:00,2018-01-03 17:35:59
6466.0,6469.0,6469.0,6464.0,1700797.0,263,2018-01-03 17:36:00,2018-01-03 17:36:59
6466.0,6472.0,6474.0,6466.0,5461588.0,844,2018-01-03 17:37:00,2018-01-03 17:37:59
6474.0,6475.0,6475.0,6468.0,6375405.0,985,2018-01-03 17:38:00,2018-01-03 17:38:59
6475.0,6474.0,6479.0,6473.0,8561088.0,1322,2018-01-03 17:39:00,2018-01-03 17:39:59
6472.0,6476.0,6476.0,6472.0,744522.0,115,2018-01-03 17:40:00,2018-01-03 17:40:59
6477.0,6475.0,6479.0,6475.0,2247502.0,347,2018-01-03 17:41:00,2018-01-03 17:41:59
6477.0,6477.0,6478.0,6476.0,3037622.0,469,2018-01-03 17:42:00,2018-01-03 17:42:59
6477.0,6471.0,6478.0,6471.0,2952773.0,456,2018-01-03 17:43:00,2018-01-03 17:43:59
6471.0,6470.0,6473.0,6470.0,1410790.0,218,2018-01-03 17:44:00,2018-01-03 17:44:59
6472.0,6466.0,6472.0,6466.0,1856948.0,287,2018-01-03 17:45:00,2018-01-03 17:45:59
6466.0,6465.0,6466.0,6464.0,1370772.0,212,2018-01-03 17:46:00,2018-01-03 17:46:59
6467.0,6465.0,6467.0,6465.0,219838.0,34,2018-01-03 17:47:00,2018-01-03 17:47:59
6465.0,6465.0,6471.0,6464.0,3310548.0,512,2018-01-03 17:48:00,2018-01-03 17:48:59
6465.0,6463.0,6465.0,6463.0,174545.0,27,2018-01-03 17:49:00,2018-01-03 17:49:59
6465.0,6465.0,6465.0,6464.0,1919937.0,297,2018-01-03 17:50:00,2018-01-03 17:50:59
6464.0,6464.0,6464.0,6464.0,6464.0,1,2018-01-03 17:51:00,2018-01-03 17:51:59
6464.0,6466.0,6469.0,6464.0,6904920.0,1068,2018-01-03 17:52:00,2018-01-03 17:52:59
6465.0,6467.0,6467.0,6465.0,148739.0,23,2018-01-03 17:54:00,2018-01-03 17:54:59
6465.0,6467.0,6467.0,6465.0,3110042.0,481,2018-01-03 17:55:00,2018-01-03 17:55:59
6465.0,6463.0,6465.0,6463.0,2450169.0,379,2018-01-03 17:56:00,2018-01-03 17:56:59
6463.0,6468.0,6468.0,6463.0,3090161.0,478,2018-01-03 17:57:00,2018-01-03 17:57:59
6467.0,6464.0,6467.0,6464.0,135804.0,21,2018-01-03 17:58:00,2018-01-03 17:58:59
6464.0,6467.0,6467.0,6464.0,1086304.0,168,2018-01-03 17:59:00,2018-01-03 17:59:59
6467.0,6467.0,6467.0,6465.0,892366.0,138,2018-01-03 18:00:00,2018-01-03 18:00:59
6465.0,6470.0,6470.0,6465.0,3039783.0,470,2018-01-03 18:01:00,2018-01-03 18:01:59
6470.0,6469.0,6474.0,6469.0,1624213.0,251,2018-01-03 18:02:00,2018-01-03 18:02:59
6466.0,6466.0,6466.0,6466.0,362096.0,56,2018-01-03 18:03:00,2018-01-03 18:03:59
6466.0,6466.0,6469.0,6465.0,2735028.0,423,2018-01-03 18:04:00,2018-01-03 18:04:59
6469.0,6469.0,6473.0,6469.0,1371741.0,212,2018-01-03 18:05:00,2018-01-03 18:05:59
6465.0,6466.0,6466.0,6465.0,103455.0,16,2018-01-03 18:06:00,2018-01-03 18:06:59
6466.0,6470.0,6470.0,6464.0,1713447.0,265,2018-01-03 18:07:00,2018-01-03 18:07:59
6466.0,6470.0,6470.0,6465.0,1668636.0,258,2018-01-03 18:08:00,2018-01-03 18:08:59
6470.0,6474.0,6476.0,6470.0,1915922.0,296,2018-01-03 18:09:00,2018-01-03 18:09:59
6473.0,6475.0,6475.0,6471.0,1417589.0,219,2018-01-03 18:10:00,2018-01-03 18:10:59
6475.0,6470.0,6477.0,6465.0,11934295.0,1844,2018-01-03 18:11:00,2018-01-03 18:11:59
6465.0,6467.0,6470.0,6465.0,1992417.0,308,2018-01-03 18:12:00,2018-01-03 18:12:59
6467.0,6468.0,6469.0,6465.0,3162330.0,489,2018-01-03 18:13:00,2018-01-03 18:13:59
6467.0,6467.0,6468.0,6465.0,478573.0,74,2018-01-03 18:14:00,2018-01-03 18:14:59
6467.0,6469.0,6470.0,6467.0,2089456.0,323,2018-01-03 18:15:00,2018-01-03 18:15:59
6470.0,6469.0,6470.0,6469.0,207038.0,32,2018-01-03 18:16:00,2018-01-03 18:16:59
6470.0,6475.0,6476.0,6470.0,7677590.0,1186,2018-01-03 18:17:00,2018-01-03 18:17:59
6473.0,6480.0,6484.0,6473.0,12554609.0,1937,2018-01-03 18:18:00,2018-01-03 18:18:59
6482.0,6480.0,6482.0,6460.0,12798799.0,1977,2018-01-03 18:19:00,2018-01-03 18:19:59
6476.0,6479.0,6481.0,6475.0,4314320.0,666,2018-01-03 18:20:00,2018-01-03 18:20:59
6479.0,6479.0,6479.0,6477.0,1146705.0,177,2018-01-03 18:21:00,2018-01-03 18:21:59
6477.0,6479.0,6479.0,6477.0,343285.0,53,2018-01-03 18:22:00,2018-01-03 18:22:59
3511.5,3511.5,3511.5,3511.5,196644.0,56,2019-01-03 09:59:00,2019-01-03 09:59:59
3511.5,3509.0,3521.0,3504.5,2675347.0,762,2019-01-03 10:00:00,2019-01-03 10:00:59
3515.0,3503.5,3515.0,3503.0,932880.5,266,2019-01-03 10:01:00,2019-01-03 10:01:59
3507.5,3506.5,3507.5,3503.0,220741.0,63,2019-01-03 10:02:00,2019-01-03 10:02:59
3507.5,3509.0,3509.0,3503.0,434830.0,124,2019-01-03 10:03:00,2019-01-03 10:03:59
3512.0,3506.0,3512.0,3506.0,392882.5,112,2019-01-03 10:04:00,2019-01-03 10:04:59
3509.5,3505.5,3509.5,3505.5,648845.5,185,2019-01-03 10:05:00,2019-01-03 10:05:59
3507.5,3503.5,3507.5,3503.0,388885.5,111,2019-01-03 10:06:00,2019-01-03 10:06:59
3506.0,3505.0,3508.0,3503.5,287395.0,82,2019-01-03 10:07:00,2019-01-03 10:07:59
3508.0,3505.0,3508.0,3505.0,28043.0,8,2019-01-03 10:08:00,2019-01-03 10:08:59
3508.0,3499.5,3508.0,3494.5,1886695.5,539,2019-01-03 10:09:00,2019-01-03 10:09:59
3505.0,3499.0,3505.0,3487.5,4972165.0,1424,2019-01-03 10:10:00,2019-01-03 10:10:59
3501.0,3496.5,3501.0,3491.0,810846.5,232,2019-01-03 10:11:00,2019-01-03 10:11:59
3497.0,3492.5,3497.0,3486.5,471176.5,135,2019-01-03 10:12:00,2019-01-03 10:12:59
3492.0,3490.0,3492.0,3485.5,669907.0,192,2019-01-03 10:13:00,2019-01-03 10:13:59
3493.0,3492.5,3497.5,3491.0,807049.5,231,2019-01-03 10:14:00,2019-01-03 10:14:59
3497.0,3487.0,3497.0,3482.0,3089505.0,886,2019-01-03 10:15:00,2019-01-03 10:15:59
3487.0,3498.0,3498.0,3487.0,1610507.5,461,2019-01-03 10:16:00,2019-01-03 10:16:59
3496.5,3489.5,3497.0,3488.5,848494.0,243,2019-01-03 10:17:00,2019-01-03 10:17:59
3492.0,3492.5,3492.5,3488.5,917879.0,263,2019-01-03 10:18:00,2019-01-03 10:18:59
3492.5,3488.5,3492.5,3488.0,376999.5,108,2019-01-03 10:19:00,2019-01-03 10:19:59
3491.0,3488.5,3491.5,3488.5,422247.5,121,2019-01-03 10:20:00,2019-01-03 10:20:59
3490.5,3490.5,3490.5,3490.5,38395.5,11,2019-01-03 10:21:00,2019-01-03 10:21:59
3490.5,3489.5,3493.5,3489.5,488740.0,140,2019-01-03 10:22:00,2019-01-03 10:22:59
3493.0,3491.0,3493.0,3491.0,213069.0,61,2019-01-03 10:23:00,2019-01-03 10:23:59
3493.5,3491.0,3493.5,3490.5,174548.5,50,2019-01-03 10:24:00,2019-01-03 10:24:59
3492.5,3492.5,3493.5,3492.5,597252.5,171,2019-01-03 10:25:00,2019-01-03 10:25:59
3495.0,3495.0,3495.0,3495.0,276105.0,79,2019-01-03 10:26:00,2019-01-03 10:26:59
3495.0,3494.0,3497.0,3494.0,66404.0,19,2019-01-03 10:27:00,2019-01-03 10:27:59
3496.5,3495.0,3496.5,3495.0,6991.5,2,2019-01-03 10:28:00,2019-01-03 10:28:59
3496.5,3496.5,3496.5,3495.0,101397.0,29,2019-01-03 10:29:00,2019-01-03 10:29:59
3496.5,3501.5,3501.5,3496.0,2169447.5,620,2019-01-03 10:30:00,2019-01-03 10:30:59
3502.5,3503.0,3503.0,3501.5,1460516.5,417,2019-01-03 10:31:00,2019-01-03 10:31:59
3503.0,3501.5,3507.0,3500.5,1485929.0,424,2019-01-03 10:32:00,2019-01-03 10:32:59
3505.0,3510.0,3510.0,3505.0,2672665.0,762,2019-01-03 10:33:00,2019-01-03 10:33:59
3514.5,3517.0,3518.0,3511.5,731052.5,208,2019-01-03 10:34:00,2019-01-03 10:34:59
3517.0,3526.5,3539.5,3516.0,6465601.0,1834,2019-01-03 10:35:00,2019-01-03 10:35:59
3527.0,3525.0,3528.5,3521.0,1536804.0,436,2019-01-03 10:36:00,2019-01-03 10:36:59
3527.5,3525.5,3528.0,3518.5,838315.5,238,2019-01-03 10:37:00,2019-01-03 10:37:59
3525.5,3526.0,3527.0,3522.5,264257.5,75,2019-01-03 10:38:00,2019-01-03 10:38:59
3526.5,3527.0,3527.0,3524.0,285611.0,81,2019-01-03 10:39:00,2019-01-03 10:39:59
3527.0,3529.5,3535.0,3527.0,1574570.5,446,2019-01-03 10:40:00,2019-01-03 10:40:59
3533.5,3529.0,3533.5,3529.0,243588.5,69,2019-01-03 10:41:00,2019-01-03 10:41:59
3532.5,3525.5,3532.5,3525.5,1108091.5,314,2019-01-03 10:42:00,2019-01-03 10:42:59
3529.0,3530.0,3530.5,3529.0,691833.0,196,2019-01-03 10:43:00,2019-01-03 10:43:59
3532.0,3527.0,3534.0,3527.0,755477.0,214,2019-01-03 10:44:00,2019-01-03 10:44:59
3530.0,3527.0,3537.0,3522.0,3211422.5,910,2019-01-03 10:45:00,2019-01-03 10:45:59
3530.5,3526.0,3530.5,3526.0,271753.5,77,2019-01-03 10:46:00,2019-01-03 10:46:59
3529.5,3527.5,3529.5,3526.0,518361.0,147,2019-01-03 10:47:00,2019-01-03 10:47:59
3529.5,3529.5,3529.5,3527.5,74117.5,21,2019-01-03 10:48:00,2019-01-03 10:48:59
3529.5,3528.5,3530.5,3528.5,444707.0,126,2019-01-03 10:49:00,2019-01-03 10:49:59
3531.0,3532.0,3534.0,3530.0,353164.5,100,2019-01-03 10:50:00,2019-01-03 10:50:59
3534.5,3528.0,3534.5,3527.5,1264300.5,358,2019-01-03 10:51:00,2019-01-03 10:51:59
3531.0,3528.0,3531.0,3525.0,1386445.0,393,2019-01-03 10:52:00,2019-01-03 10:52:59
3530.0,3523.5,3530.0,3522.0,2202675.0,625,2019-01-03 10:53:00,2019-01-03 10:53:59
3524.0,3521.0,3524.5,3521.0,1205136.5,342,2019-01-03 10:54:00,2019-01-03 10:54:59
3524.0,3521.5,3524.0,3521.0,292271.0,83,2019-01-03 10:55:00,2019-01-03 10:55:59
3524.0,3521.5,3524.0,3521.5,59870.5,17,2019-01-03 10:56:00,2019-01-03 10:56:59
3524.0,3523.0,3524.0,3523.0,366413.0,104,2019-01-03 10:57:00,2019-01-03 10:57:59
3524.0,3524.0,3524.0,3524.0,17620.0,5,2019-01-03 10:58:00,2019-01-03 10:58:59
3521.0,3522.0,3522.0,3518.0,1013927.0,288,2019-01-03 10:59:00,2019-01-03 10:59:59
3520.0,3524.5,3528.5,3520.0,1127326.5,320,2019-01-03 11:00:00,2019-01-03 11:00:59
3524.5,3525.0,3529.5,3519.5,1293412.5,367,2019-01-03 11:01:00,2019-01-03 11:01:59
3527.0,3522.5,3534.5,3522.5,3335624.5,945,2019-01-03 11:02:00,2019-01-03 11:02:59
3526.5,3524.0,3526.5,3522.5,373605.5,106,2019-01-03 11:03:00,2019-01-03 11:03:59
